Time,Side,Number,X,Y
3449.141,2,19,-369.2881,-24.02734
3449.141,2,22,-267.9326,-5
3449.141,0,-1,-187.8805,-52.93719
3449.158,1,1,-369.1309,-3.294922
3449.158,1,2,-359.3926,-39.34375
3449.158,1,4,-353.2285,18.79932
3449.158,1,5,-375.1465,-67.89355
3449.158,1,6,-373.1221,-36.08203
3449.158,1,7,-196.7188,-56.26172
3449.158,1,9,3,-139
3449.158,1,10,-106.3506,194.1729
3449.158,1,8,-319.7852,19.77832
3449.158,1,22,-144.1865,131
3449.158,1,15,-170.1201,-202
3449.158,2,1,314.6645,0
3449.158,2,3,-213.3662,-46
3449.158,2,5,15,-126
3449.158,2,4,-344.2285,-267.5078
3449.158,2,10,-182.1201,-152.1465
3449.158,2,14,-171.2197,103.8848
3449.158,2,16,49,-41
3449.158,2,17,-56.78516,115.7715
3449.158,2,15,-397.7783,-65.40137
3449.158,2,19,-368.2285,-24.16406
3449.158,2,22,-265.0957,-5
3449.158,0,-1,-185.2828,-52.37323
3449.175,1,1,-368.8276,-3.126465
3449.175,1,2,-358.4829,-38.80469
3449.175,1,4,-352.1841,18.9425
3449.175,1,5,-374.0347,-68.01147
3449.175,1,6,-372.1956,-36.14941
3449.175,1,7,-194.0234,-55.65527
3449.175,1,9,3,-139
3449.175,1,10,-104.3796,194.9309
3449.175,1,8,-317.9658,19.39087
3449.175,1,22,-142.0808,131
3449.175,1,15,-167.1384,-202
3449.175,2,1,316.9353,0
3449.175,2,3,-210.5867,-46
3449.175,2,5,15,-126
3449.175,2,4,-343.1841,-267.1035
3449.175,2,10,-179.1384,-151.0347
3449.175,2,14,-169.552,103.3794
3449.175,2,16,49,-41
3449.175,2,17,-54.96582,116.8159
3449.175,2,15,-397.3909,-65.11499
3449.175,2,19,-367.1841,-24.29883
3449.175,2,22,-262.2993,-5
3449.175,0,-1,-182.7223,-51.81732
3449.192,1,1,-368.52,-2.955566
3449.192,1,2,-357.5601,-38.25781
3449.192,1,4,-351.1245,19.08777
3449.192,1,5,-372.9067,-68.1311
3449.192,1,6,-371.2556,-36.21777
3449.192,1,7,-191.2891,-55.04004
3449.192,1,9,3,-139
3449.192,1,10,-102.3801,195.7
3449.192,1,8,-316.1201,18.9978
3449.192,1,22,-139.9446,131
3449.192,1,15,-164.1135,-202
3449.192,2,1,319.239,0
3449.192,2,3,-207.7668,-46
3449.192,2,5,15,-126
3449.192,2,4,-342.1245,-266.6934
3449.192,2,10,-176.1135,-149.9067
3449.192,2,14,-167.8601,102.8667
3449.192,2,16,49,-41
3449.192,2,17,-53.12012,117.8755
3449.192,2,15,-396.9978,-64.82446
3449.192,2,19,-366.1245,-24.43555
3449.192,2,22,-259.4624,-5
3449.192,0,-1,-180.1246,-51.25336
3449.208,1,1,-368.2212,-2.789551
3449.208,1,2,-356.6636,-37.72656
3449.208,1,4,-350.0952,19.22888
3449.208,1,5,-371.811,-68.24731
3449.208,1,6,-370.3425,-36.28418
3449.208,1,7,-188.6328,-54.44238
3449.208,1,9,3,-139
3449.208,1,10,-100.4377,196.447
3449.208,1,8,-314.3271,18.61597
3449.208,1,22,-137.8694,131
3449.208,1,15,-161.175,-202
3449.208,2,1,321.4769,0
3449.208,2,3,-205.0276,-46
3449.208,2,5,15,-126
3449.208,2,4,-341.0952,-266.2949
3449.208,2,10,-173.175,-148.811
3449.208,2,14,-166.2166,102.3687
3449.208,2,16,49,-41
3449.208,2,17,-51.32715,118.9048
3449.208,2,15,-396.616,-64.54224
3449.208,2,19,-365.0952,-24.56836
3449.208,2,22,-256.7065,-5
3449.208,0,-1,-177.6012,-50.70551
3449.225,1,1,-367.9224,-2.623535
3449.225,1,2,-355.7671,-37.19531
3449.225,1,4,-349.0659,19.37
3449.225,1,5,-370.7153,-68.36353
3449.225,1,6,-369.4294,-36.35059
3449.225,1,7,-185.9766,-53.84473
3449.225,1,9,3,-139
3449.225,1,10,-98.49536,197.1941
3449.225,1,8,-312.5342,18.23413
3449.225,1,22,-135.7942,131
3449.225,1,15,-158.2366,-202
3449.225,2,1,323.7148,0
3449.225,2,3,-202.2883,-46
3449.225,2,5,15,-126
3449.225,2,4,-340.0659,-265.8965
3449.225,2,10,-170.2366,-147.7153
3449.225,2,14,-164.573,101.8706
3449.225,2,16,49,-41
3449.225,2,17,-49.53418,119.9341
3449.225,2,15,-396.2341,-64.26001
3449.225,2,19,-364.0659,-24.70117
3449.225,2,22,-253.9507,-5
3449.225,0,-1,-175.0777,-50.15765
3449.242,1,1,-367.6191,-2.455078
3449.242,1,2,-354.8574,-36.65625
3449.242,1,4,-348.0215,19.51318
3449.242,1,5,-369.6035,-68.48145
3449.242,1,6,-368.5029,-36.41797
3449.242,1,7,-183.2813,-53.23828
3449.242,1,9,3,-139
3449.242,1,10,-96.52441,197.9521
3449.242,1,8,-310.7148,17.84668
3449.242,1,22,-133.6885,131
3449.242,1,15,-155.2549,-202
3449.242,2,1,325.9856,0
3449.242,2,3,-199.5088,-46
3449.242,2,5,15,-126
3449.242,2,4,-339.0215,-265.4922
3449.242,2,10,-167.2549,-146.6035
3449.242,2,14,-162.9053,101.3652
3449.242,2,16,49,-41
3449.242,2,17,-47.71484,120.9785
3449.242,2,15,-395.8467,-63.97363
3449.242,2,19,-363.0215,-24.83594
3449.242,2,22,-251.1543,-5
3449.242,0,-1,-172.5172,-49.60175
3449.258,1,1,-367.3203,-2.289063
3449.258,1,2,-353.9609,-36.125
3449.258,1,4,-346.9922,19.6543
3449.258,1,5,-368.5078,-68.59766
3449.258,1,6,-367.5898,-36.48438
3449.258,1,7,-180.625,-52.64063
3449.258,1,9,3,-139
3449.258,1,10,-94.58203,198.6992
3449.258,1,8,-308.9219,17.46484
3449.258,1,22,-131.6133,131
3449.258,1,15,-152.3164,-202
3449.258,2,1,328.2234,0
3449.258,2,3,-196.7695,-46
3449.258,2,5,15,-126
3449.258,2,4,-337.9922,-265.0938
3449.258,2,10,-164.3164,-145.5078
3449.258,2,14,-161.2617,100.8672
3449.258,2,16,49,-41
3449.258,2,17,-45.92188,122.0078
3449.258,2,15,-395.4648,-63.69141
3449.258,2,19,-361.9922,-24.96875
3449.258,2,22,-248.3984,-5
3449.258,0,-1,-169.9937,-49.05389
3449.275,1,1,-367.0215,-2.123047
3449.275,1,2,-353.0645,-35.59375
3449.275,1,4,-345.9629,19.79541
3449.275,1,5,-367.4121,-68.71387
3449.275,1,6,-366.6768,-36.55078
3449.275,1,7,-177.9688,-52.04297
3449.275,1,9,3,-139
3449.275,1,10,-92.63965,199.4463
3449.275,1,8,-307.1289,17.08301
3449.275,1,22,-129.5381,131
3449.275,1,15,-149.3779,-202
3449.275,2,1,330.4613,0
3449.275,2,3,-194.0303,-46
3449.275,2,5,15,-126
3449.275,2,4,-336.9629,-264.6953
3449.275,2,10,-161.3779,-144.4121
3449.275,2,14,-159.6182,100.3691
3449.275,2,16,49,-41
3449.275,2,17,-44.12891,123.0371
3449.275,2,15,-395.083,-63.40918
3449.275,2,19,-360.9629,-25.10156
3449.275,2,22,-245.6426,-5
3449.275,0,-1,-167.4703,-48.50604
3449.292,1,1,-366.7183,-1.95459
3449.292,1,2,-352.1548,-35.05469
3449.292,1,4,-344.9185,19.9386
3449.292,1,5,-366.3003,-68.83179
3449.292,1,6,-365.7502,-36.61816
3449.292,1,7,-175.2734,-51.43652
3449.292,1,9,3,-139
3449.292,1,10,-90.6687,200.2043
3449.292,1,8,-305.3096,16.69556
3449.292,1,22,-127.4324,131
3449.292,1,15,-146.3962,-202
3449.292,2,1,332.7321,0
3449.292,2,3,-191.2507,-46
3449.292,2,5,15,-126
3449.292,2,4,-335.9185,-264.291
3449.292,2,10,-158.3962,-143.3003
3449.292,2,14,-157.9504,99.86377
3449.292,2,16,49,-41
3449.292,2,17,-42.30957,124.0815
3449.292,2,15,-394.6956,-63.1228
3449.292,2,19,-359.9185,-25.23633
3449.292,2,22,-242.8462,-5
3449.292,0,-1,-164.9098,-47.95013
3449.309,1,1,-366.415,-1.786133
3449.309,1,2,-351.2451,-34.51563
3449.309,1,4,-343.874,20.08179
3449.309,1,5,-365.1885,-68.94971
3449.309,1,6,-364.8237,-36.68555
3449.309,1,7,-172.5781,-50.83008
3449.309,1,9,3,-139
3449.309,1,10,-88.69775,200.9624
3449.309,1,8,-303.4902,16.30811
3449.309,1,22,-125.3267,131
3449.309,1,15,-143.4146,-202
3449.309,2,1,335.0029,0
3449.309,2,3,-188.4712,-46
3449.309,2,5,15,-126
3449.309,2,4,-334.874,-263.8867
3449.309,2,10,-155.4146,-142.1885
3449.309,2,14,-156.2827,99.3584
3449.309,2,16,49,-41
3449.309,2,17,-40.49023,125.126
3449.309,2,15,-394.3081,-62.83643
3449.309,2,19,-358.874,-25.37109
3449.309,2,22,-240.0498,-5
3449.309,0,-1,-162.3492,-47.39423
3449.325,1,1,-366.1118,-1.617676
3449.325,1,2,-350.3354,-33.97656
3449.325,1,4,-342.8296,20.22498
3449.325,1,5,-364.0767,-69.06763
3449.325,1,6,-363.8972,-36.75293
3449.325,1,7,-169.8828,-50.22363
3449.325,1,9,3,-139
3449.325,1,10,-86.72681,201.7205
3449.325,1,8,-301.6709,15.92065
3449.325,1,22,-123.2209,131
3449.325,1,15,-140.4329,-202
3449.325,2,1,337.2737,0
3449.325,2,3,-185.6917,-46
3449.325,2,5,15,-126
3449.325,2,4,-333.8296,-263.4824
3449.325,2,10,-152.4329,-141.0767
3449.325,2,14,-154.615,98.85303
3449.325,2,16,49,-41
3449.325,2,17,-38.6709,126.1704
3449.325,2,15,-393.9207,-62.55005
3449.325,2,19,-357.8296,-25.50586
3449.325,2,22,-237.2534,-5
3449.325,0,-1,-159.7887,-46.83832
3449.343,1,1,-365.8042,-1.446777
3449.343,1,2,-349.4126,-33.42969
3449.343,1,4,-341.77,20.37024
3449.343,1,5,-362.9487,-69.18726
3449.343,1,6,-362.9573,-36.82129
3449.343,1,7,-167.1484,-49.6084
3449.343,1,9,3,-139
3449.343,1,10,-84.72729,202.4895
3449.343,1,8,-299.8252,15.52759
3449.343,1,22,-121.0847,131
3449.343,1,15,-137.408,-202
3449.343,2,1,339.5775,0
3449.343,2,3,-182.8718,-46
3449.343,2,5,15,-126
3449.343,2,4,-332.77,-263.0723
3449.343,2,10,-149.408,-139.9487
3449.343,2,14,-152.9231,98.34033
3449.343,2,16,49,-41
3449.343,2,17,-36.8252,127.23
3449.343,2,15,-393.5276,-62.25952
3449.343,2,19,-356.77,-25.64258
3449.343,2,22,-234.4165,-5
3449.343,0,-1,-157.191,-46.27435
3449.36,1,1,-365.4966,-1.275879
3449.36,1,2,-348.4897,-32.88281
3449.36,1,4,-340.7104,20.5155
3449.36,1,5,-361.8208,-69.30688
3449.36,1,6,-362.0173,-36.88965
3449.36,1,7,-164.4141,-48.99316
3449.36,1,9,3,-139
3449.36,1,10,-82.72778,203.2585
3449.36,1,8,-297.9795,15.13452
3449.36,1,22,-118.9485,131
3449.36,1,15,-134.3831,-202
3449.36,2,1,341.8812,0
3449.36,2,3,-180.052,-46
3449.36,2,5,15,-126
3449.36,2,4,-331.7104,-262.6621
3449.36,2,10,-146.3831,-138.8208
3449.36,2,14,-151.2312,97.82764
3449.36,2,16,49,-41
3449.36,2,17,-34.97949,128.2896
3449.36,2,15,-393.1345,-61.96899
3449.36,2,19,-355.7104,-25.7793
3449.36,2,22,-231.5796,-5
3449.36,0,-1,-154.5934,-45.71039
3449.376,1,1,-365.1978,-1.109863
3449.376,1,2,-347.5933,-32.35156
3449.376,1,4,-339.6812,20.65662
3449.376,1,5,-360.7251,-69.4231
3449.376,1,6,-361.1042,-36.95605
3449.376,1,7,-161.7578,-48.39551
3449.376,1,9,3,-139
3449.376,1,10,-80.7854,204.0056
3449.376,1,8,-296.1865,14.75269
3449.376,1,22,-116.8733,131
3449.376,1,15,-131.4446,-202
3449.376,2,1,344.119,0
3449.376,2,3,-177.3127,-46
3449.376,2,5,15,-126
3449.376,2,4,-330.6812,-262.2637
3449.376,2,10,-143.4446,-137.7251
3449.376,2,14,-149.5876,97.32959
3449.376,2,16,49,-41
3449.376,2,17,-33.18652,129.3188
3449.376,2,15,-392.7527,-61.68677
3449.376,2,19,-354.6812,-25.91211
3449.376,2,22,-228.8237,-5
3449.376,0,-1,-152.0699,-45.16254
3449.393,1,1,-364.8989,-0.9438477
3449.393,1,2,-346.6968,-31.82031
3449.393,1,4,-338.6519,20.79773
3449.393,1,5,-359.6294,-69.53931
3449.393,1,6,-360.1912,-37.02246
3449.393,1,7,-159.1016,-47.79785
3449.393,1,9,3,-139
3449.393,1,10,-78.84302,204.7527
3449.393,1,8,-294.3936,14.37085
3449.393,1,22,-114.7981,131
3449.393,1,15,-128.5061,-202
3449.393,2,1,346.3569,0
3449.393,2,3,-174.5735,-46
3449.393,2,5,15,-126
3449.393,2,4,-329.6519,-261.8652
3449.393,2,10,-140.5061,-136.6294
3449.393,2,14,-147.9441,96.83154
3449.393,2,16,49,-41
3449.393,2,17,-31.39355,130.3481
3449.393,2,15,-392.3708,-61.40454
3449.393,2,19,-353.6519,-26.04492
3449.393,2,22,-226.0679,-5
3449.393,0,-1,-149.5465,-44.61469
3449.41,1,1,-364.5957,-0.7753906
3449.41,1,2,-345.7871,-31.28125
3449.41,1,4,-337.6074,20.94092
3449.41,1,5,-358.5176,-69.65723
3449.41,1,6,-359.2646,-37.08984
3449.41,1,7,-156.4063,-47.19141
3449.41,1,9,3,-139
3449.41,1,10,-76.87207,205.5107
3449.41,1,8,-292.5742,13.9834
3449.41,1,22,-112.6924,131
3449.41,1,15,-125.5244,-202
3449.41,2,1,348.6277,0
3449.41,2,3,-171.7939,-46
3449.41,2,5,15,-126
3449.41,2,4,-328.6074,-261.4609
3449.41,2,10,-137.5244,-135.5176
3449.41,2,14,-146.2764,96.32617
3449.41,2,16,49,-41
3449.41,2,17,-29.57422,131.3926
3449.41,2,15,-391.9834,-61.11816
3449.41,2,19,-352.6074,-26.17969
3449.41,2,22,-223.2715,-5
3449.41,0,-1,-146.9859,-44.05878
3449.427,1,1,-364.2925,-0.6069336
3449.427,1,2,-344.8774,-30.74219
3449.427,1,4,-336.563,21.08411
3449.427,1,5,-357.4058,-69.77515
3449.427,1,6,-358.3381,-37.15723
3449.427,1,7,-153.7109,-46.58496
3449.427,1,9,3,-139
3449.427,1,10,-74.90112,206.2688
3449.427,1,8,-290.7549,13.59595
3449.427,1,22,-110.5867,131
3449.427,1,15,-122.5427,-202
3449.427,2,1,350.8985,0
3449.427,2,3,-169.0144,-46
3449.427,2,5,15,-126
3449.427,2,4,-327.563,-261.0566
3449.427,2,10,-134.5427,-134.4058
3449.427,2,14,-144.6086,95.8208
3449.427,2,16,49,-41
3449.427,2,17,-27.75488,132.437
3449.427,2,15,-391.5959,-60.83179
3449.427,2,19,-351.563,-26.31445
3449.427,2,22,-220.4751,-5
3449.427,0,-1,-144.4254,-43.50287
3449.444,1,1,-363.9849,-0.4360352
3449.444,1,2,-343.9546,-30.19531
3449.444,1,4,-335.5034,21.22937
3449.444,1,5,-356.2778,-69.89478
3449.444,1,6,-357.3982,-37.22559
3449.444,1,7,-150.9766,-45.96973
3449.444,1,9,3,-139
3449.444,1,10,-72.90161,207.0378
3449.444,1,8,-288.9092,13.20288
3449.444,1,22,-108.4504,131
3449.444,1,15,-119.5178,-202
3449.444,2,1,353.2022,0
3449.444,2,3,-166.1946,-46
3449.444,2,5,15,-126
3449.444,2,4,-326.5034,-260.6465
3449.444,2,10,-131.5178,-133.2778
3449.444,2,14,-142.9167,95.30811
3449.444,2,16,49,-41
3449.444,2,17,-25.90918,133.4966
3449.444,2,15,-391.2029,-60.54126
3449.444,2,19,-350.5034,-26.45117
3449.444,2,22,-217.6382,-5
3449.444,0,-1,-141.8277,-42.9389
3449.46,1,1,-363.686,-0.2700195
3449.46,1,2,-343.0581,-29.66406
3449.46,1,4,-334.4741,21.37048
3449.46,1,5,-355.1821,-70.01099
3449.46,1,6,-356.4851,-37.29199
3449.46,1,7,-148.3203,-45.37207
3449.46,1,9,3,-139
3449.46,1,10,-70.95923,207.7849
3449.46,1,8,-287.1162,12.82104
3449.46,1,22,-106.3752,131
3449.46,1,15,-116.5793,-202
3449.46,2,1,355.4402,0
3449.46,2,3,-163.4553,-46
3449.46,2,5,15,-126
3449.46,2,4,-325.4741,-260.248
3449.46,2,10,-128.5793,-132.1821
3449.46,2,14,-141.2732,94.81006
3449.46,2,16,49,-41
3449.46,2,17,-24.11621,134.5259
3449.46,2,15,-390.821,-60.25903
3449.46,2,19,-349.4741,-26.58398
3449.46,2,22,-214.8823,-5
3449.46,0,-1,-139.3043,-42.39105
3449.477,1,1,-363.3872,-0.1040039
3449.477,1,2,-342.1616,-29.13281
3449.477,1,4,-333.4448,21.5116
3449.477,1,5,-354.0864,-70.1272
3449.477,1,6,-355.572,-37.3584
3449.477,1,7,-145.6641,-44.77441
3449.477,1,9,3,-139
3449.477,1,10,-69.01685,208.532
3449.477,1,8,-285.3232,12.43921
3449.477,1,22,-104.3,131
3449.477,1,15,-113.6409,-202
3449.477,2,1,357.678,0
3449.477,2,3,-160.7161,-46
3449.477,2,5,15,-126
3449.477,2,4,-324.4448,-259.8496
3449.477,2,10,-125.6409,-131.0864
3449.477,2,14,-139.6296,94.31201
3449.477,2,16,49,-41
3449.477,2,17,-22.32324,135.5552
3449.477,2,15,-390.4392,-59.97681
3449.477,2,19,-348.4448,-26.7168
3449.477,2,22,-212.1265,-5
3449.477,0,-1,-136.7809,-41.8432
3449.493,1,1,-363.0884,0.06201172
3449.493,1,2,-341.2651,-28.60156
3449.493,1,4,-332.4155,21.65271
3449.493,1,5,-352.9907,-70.24341
3449.493,1,6,-354.6589,-37.4248
3449.493,1,7,-143.0078,-44.17676
3449.493,1,9,3,-139
3449.493,1,10,-67.07446,209.2791
3449.493,1,8,-283.5303,12.05737
3449.493,1,22,-102.2249,131
3449.493,1,15,-110.7024,-202
3449.493,2,1,359.9159,0
3449.493,2,3,-157.9768,-46
3449.493,2,5,15,-126
3449.493,2,4,-323.4155,-259.4512
3449.493,2,10,-122.7024,-129.9907
3449.493,2,14,-137.9861,93.81396
3449.493,2,16,49,-41
3449.493,2,17,-20.53027,136.5845
3449.493,2,15,-390.0574,-59.69458
3449.493,2,19,-347.4155,-26.84961
3449.493,2,22,-209.3706,-5
3449.493,0,-1,-134.2574,-41.29535
3449.51,1,1,-362.7852,0.2304688
3449.51,1,2,-340.3555,-28.0625
3449.51,1,4,-331.3711,21.7959
3449.51,1,5,-351.8789,-70.36133
3449.51,1,6,-353.7324,-37.49219
3449.51,1,7,-140.3125,-43.57031
3449.51,1,9,3,-139
3449.51,1,10,-65.10352,210.0371
3449.51,1,8,-281.7109,11.66992
3449.51,1,22,-100.1191,131
3449.51,1,15,-107.7207,-202
3449.51,2,1,362.1867,0
3449.51,2,3,-155.1973,-46
3449.51,2,5,15,-126
3449.51,2,4,-322.3711,-259.0469
3449.51,2,10,-119.7207,-128.8789
3449.51,2,14,-136.3184,93.30859
3449.51,2,16,49,-41
3449.51,2,17,-18.71094,137.6289
3449.51,2,15,-389.6699,-59.4082
3449.51,2,19,-346.3711,-26.98438
3449.51,2,22,-206.5742,-5
3449.51,0,-1,-131.6969,-40.73944
3449.527,1,1,-362.4863,0.3964844
3449.527,1,2,-339.459,-27.53125
3449.527,1,4,-330.3418,21.93701
3449.527,1,5,-350.7832,-70.47754
3449.527,1,6,-352.8193,-37.55859
3449.527,1,7,-137.6563,-42.97266
3449.527,1,9,3,-139
3449.527,1,10,-63.16113,210.7842
3449.527,1,8,-279.918,11.28809
3449.527,1,22,-98.04395,131
3449.527,1,15,-104.7822,-202
3449.527,2,1,364.4246,0
3449.527,2,3,-152.458,-46
3449.527,2,5,15,-126
3449.527,2,4,-321.3418,-258.6484
3449.527,2,10,-116.7822,-127.7832
3449.527,2,14,-134.6748,92.81055
3449.527,2,16,49,-41
3449.527,2,17,-16.91797,138.6582
3449.527,2,15,-389.2881,-59.12598
3449.527,2,19,-345.3418,-27.11719
3449.527,2,22,-203.8184,-5
3449.527,0,-1,-129.1734,-40.19159
3449.543,1,1,-362.1875,0.5625
3449.543,1,2,-338.5625,-27
3449.543,1,4,-329.3125,22.07813
3449.543,1,5,-349.6875,-70.59375
3449.543,1,6,-351.9063,-37.625
3449.543,1,7,-135,-42.375
3449.543,1,9,3,-139
3449.543,1,10,-61.21875,211.5313
3449.543,1,8,-278.125,10.90625
3449.543,1,22,-95.96875,131
3449.543,1,15,-101.8438,-202
3449.543,2,1,366.6625,0
3449.543,2,3,-149.7188,-46
3449.543,2,5,15,-126
3449.543,2,4,-320.3125,-258.25
3449.543,2,10,-113.8438,-126.6875
3449.543,2,14,-133.0313,92.3125
3449.543,2,16,49,-41
3449.543,2,17,-15.125,139.6875
3449.543,2,15,-388.9063,-58.84375
3449.543,2,19,-344.3125,-27.25
3449.543,2,22,-201.0625,-5
3449.543,0,-1,-126.65,-39.64374
3449.56,1,1,-361.8843,0.730957
3449.56,1,2,-337.6528,-26.46094
3449.56,1,4,-328.2681,22.22131
3449.56,1,5,-348.5757,-70.71167
3449.56,1,6,-350.9797,-37.69238
3449.56,1,7,-132.3047,-41.76855
3449.56,1,9,3,-139
3449.56,1,10,-59.2478,212.2893
3449.56,1,8,-276.3057,10.5188
3449.56,1,22,-93.86304,131
3449.56,1,15,-98.86206,-202
3449.56,2,1,368.9333,0
3449.56,2,3,-146.9392,-46
3449.56,2,5,15,-126
3449.56,2,4,-319.2681,-257.8457
3449.56,2,10,-110.8621,-125.5757
3449.56,2,14,-131.3635,91.80713
3449.56,2,16,49,-41
3449.56,2,17,-13.30566,140.7319
3449.56,2,15,-388.5188,-58.55737
3449.56,2,19,-343.2681,-27.38477
3449.56,2,22,-198.2661,-5
3449.56,0,-1,-124.0894,-39.08783
3449.577,1,1,-361.5767,0.9018555
3449.577,1,2,-336.73,-25.91406
3449.577,1,4,-327.2085,22.36658
3449.577,1,5,-347.4478,-70.8313
3449.577,1,6,-350.0398,-37.76074
3449.577,1,7,-129.5703,-41.15332
3449.577,1,9,3,-139
3449.577,1,10,-57.24829,213.0583
3449.577,1,8,-274.46,10.12573
3449.577,1,22,-91.72681,131
3449.577,1,15,-95.83716,-202
3449.577,2,1,371.237,0
3449.577,2,3,-144.1194,-46
3449.577,2,5,15,-126
3449.577,2,4,-318.2085,-257.4355
3449.577,2,10,-107.8372,-124.4478
3449.577,2,14,-129.6716,91.29443
3449.577,2,16,49,-41
3449.577,2,17,-11.45996,141.7915
3449.577,2,15,-388.1257,-58.26685
3449.577,2,19,-342.2085,-27.52148
3449.577,2,22,-195.4292,-5
3449.577,0,-1,-121.4918,-38.52386
3449.594,1,1,-361.2778,1.067871
3449.594,1,2,-335.8335,-25.38281
3449.594,1,4,-326.1792,22.50769
3449.594,1,5,-346.3521,-70.94751
3449.594,1,6,-349.1267,-37.82715
3449.594,1,7,-126.9141,-40.55566
3449.594,1,9,3,-139
3449.594,1,10,-55.30591,213.8054
3449.594,1,8,-272.667,9.743896
3449.594,1,22,-89.65161,131
3449.594,1,15,-92.89868,-202
3449.594,2,1,373.4749,0
3449.594,2,3,-141.3801,-46
3449.594,2,5,15,-126
3449.594,2,4,-317.1792,-257.0371
3449.594,2,10,-104.8987,-123.3521
3449.594,2,14,-128.0281,90.79639
3449.594,2,16,49,-41
3449.594,2,17,-9.666992,142.8208
3449.594,2,15,-387.7439,-57.98462
3449.594,2,19,-341.1792,-27.6543
3449.594,2,22,-192.6733,-5
3449.594,0,-1,-118.9684,-37.97601
3449.611,1,1,-360.9658,1.241211
3449.611,1,2,-334.8975,-24.82813
3449.611,1,4,-325.1045,22.65503
3449.611,1,5,-345.208,-71.06885
3449.611,1,6,-348.1733,-37.89648
3449.611,1,7,-124.1406,-39.93164
3449.611,1,9,3,-139
3449.611,1,10,-53.27783,214.5854
3449.611,1,8,-270.7949,9.345215
3449.611,1,22,-87.48486,131
3449.611,1,15,-89.83057,-202
3449.611,2,1,375.8115,0
3449.611,2,3,-138.52,-46
3449.611,2,5,15,-126
3449.611,2,4,-316.1045,-256.6211
3449.611,2,10,-101.8306,-122.208
3449.611,2,14,-126.312,90.27637
3449.611,2,16,49,-41
3449.611,2,17,-7.794922,143.8955
3449.611,2,15,-387.3452,-57.68994
3449.611,2,19,-340.1045,-27.79297
3449.611,2,22,-189.7959,-5
3449.611,0,-1,-116.3336,-37.40399
3449.628,1,1,-360.6626,1.409668
3449.628,1,2,-333.9878,-24.28906
3449.628,1,4,-324.0601,22.79822
3449.628,1,5,-344.0962,-71.18677
3449.628,1,6,-347.2468,-37.96387
3449.628,1,7,-121.4453,-39.3252
3449.628,1,9,3,-139
3449.628,1,10,-51.30688,215.3435
3449.628,1,8,-268.9756,8.957764
3449.628,1,22,-85.37915,131
3449.628,1,15,-86.84888,-202
3449.628,2,1,378.0823,0
3449.628,2,3,-135.7405,-46
3449.628,2,5,15,-126
3449.628,2,4,-315.0601,-256.2168
3449.628,2,10,-98.84888,-121.0962
3449.628,2,14,-124.6443,89.771
3449.628,2,16,49,-41
3449.628,2,17,-5.975586,144.9399
3449.628,2,15,-386.9578,-57.40356
3449.628,2,19,-339.0601,-27.92773
3449.628,2,22,-186.9995,-5
3449.628,0,-1,-113.773,-36.84808
3449.645,1,1,-360.355,1.580566
3449.645,1,2,-333.0649,-23.74219
3449.645,1,4,-323.0005,22.94348
3449.645,1,5,-342.9683,-71.3064
3449.645,1,6,-346.3069,-38.03223
3449.645,1,7,-118.7109,-38.70996
3449.645,1,9,3,-139
3449.645,1,10,-49.30737,216.1125
3449.645,1,8,-267.1299,8.564697
3449.645,1,22,-83.24292,131
3449.645,1,15,-83.82397,-202
3449.645,2,1,380.386,0
3449.645,2,3,-132.9207,-46
3449.645,2,5,15,-126
3449.645,2,4,-314.0005,-255.8066
3449.645,2,10,-95.82397,-119.9683
3449.645,2,14,-122.9524,89.2583
3449.645,2,16,49,-41
3449.645,2,17,-4.129883,145.9995
3449.645,2,15,-386.5647,-57.11304
3449.645,2,19,-338.0005,-28.06445
3449.645,2,22,-184.1626,-5
3449.645,0,-1,-111.1754,-36.28412
3449.662,1,1,-360.0474,1.751465
3449.662,1,2,-332.1421,-23.19531
3449.662,1,4,-321.9409,23.08875
3449.662,1,5,-341.8403,-71.42603
3449.662,1,6,-345.3669,-38.10059
3449.662,1,7,-115.9766,-38.09473
3449.662,1,9,3,-139
3449.662,1,10,-47.30786,216.8816
3449.662,1,8,-265.2842,8.171631
3449.662,1,22,-81.10669,131
3449.662,1,15,-80.79907,-202
3449.662,2,1,382.6898,0
3449.662,2,3,-130.1008,-46
3449.662,2,5,15,-126
3449.662,2,4,-312.9409,-255.3965
3449.662,2,10,-92.79907,-118.8403
3449.662,2,14,-121.2605,88.74561
3449.662,2,16,49,-41
3449.662,2,17,-2.28418,147.0591
3449.662,2,15,-386.1716,-56.82251
3449.662,2,19,-336.9409,-28.20117
3449.662,2,22,-181.3257,-5
3449.662,0,-1,-108.5777,-35.72015
3449.679,1,1,-359.7485,1.91748
3449.679,1,2,-331.2456,-22.66406
3449.679,1,4,-320.9116,23.22986
3449.679,1,5,-340.7446,-71.54224
3449.679,1,6,-344.4539,-38.16699
3449.679,1,7,-113.3203,-37.49707
3449.679,1,9,3,-139
3449.679,1,10,-45.36548,217.6287
3449.679,1,8,-263.4912,7.789795
3449.679,1,22,-79.03149,131
3449.679,1,15,-77.8606,-202
3449.679,2,1,384.9276,0
3449.679,2,3,-127.3616,-46
3449.679,2,5,15,-126
3449.679,2,4,-311.9116,-254.998
3449.679,2,10,-89.8606,-117.7446
3449.679,2,14,-119.6169,88.24756
3449.679,2,16,49,-41
