Time,Side,Number,X,Y
6607.576,2,19,-209.8183,65.2666
6607.576,2,22,30.4082,65.7334
6607.576,0,-1,128.9941,37.89899
6607.593,1,1,-372.75,63.24
6607.593,1,2,-200.8658,130.56
6607.593,1,4,-226.5513,95.56557
6607.593,1,5,-222.9081,-8.160004
6607.593,1,6,-238.292,23.12
6607.593,1,7,95.73508,50.48469
6607.593,1,9,214.9342,61.21627
6607.593,1,10,151.3292,284.6255
6607.593,1,8,-75.53436,48.28
6607.593,1,22,167.8595,142.7226
6607.593,1,15,157.6543,-125.7937
6607.593,2,1,467.6972,61.65869
6607.593,2,3,94.73779,78.52295
6607.593,2,5,227.5781,21.55225
6607.593,2,4,-54.86962,-114.0073
6607.593,2,10,109.0478,0.007324219
6607.593,2,14,37.33398,148.9854
6607.593,2,16,153.767,21.58348
6607.593,2,17,218.934,182.0293
6607.593,2,15,-334.3779,29
6607.593,2,19,-207.5283,65.52295
6607.593,2,22,33.10839,65.47705
6607.593,0,-1,133.3922,35.94801
6607.61,1,1,-372.75,63.24
6607.61,1,2,-198.1383,130.56
6607.61,1,4,-224.1647,95.34476
6607.61,1,5,-220.4856,-8.160004
6607.61,1,6,-235.6901,23.12
6607.61,1,7,98.19345,50.29875
6607.61,1,9,217.6617,62.15758
6607.61,1,10,153.5543,283.6145
6607.61,1,8,-73.2375,48.28
6607.61,1,22,170.9818,142.6181
6607.61,1,15,161.3329,-124.4573
6607.61,2,1,468.0391,61.19727
6607.61,2,3,98.13865,78.7793
6607.61,2,5,230.3125,20.64648
6607.61,2,4,-53.041,-113.7168
6607.61,2,10,111.8164,-0.2832108
6607.61,2,14,38.08593,149.5664
6607.61,2,16,156.0058,21.77148
6607.61,2,17,221.5488,180.8672
6607.61,2,15,-333.3866,29
6607.61,2,19,-205.2382,65.7793
6607.61,2,22,35.80859,65.2207
6607.61,0,-1,137.7903,33.99704
6607.627,1,1,-372.75,63.24
6607.627,1,2,-195.4886,130.56
6607.627,1,4,-221.8463,95.13027
6607.627,1,5,-218.1324,-8.160004
6607.627,1,6,-233.1625,23.12
6607.627,1,7,100.5816,50.11813
6607.627,1,9,220.3113,63.07199
6607.627,1,10,155.7158,282.6323
6607.627,1,8,-71.00624,48.28
6607.627,1,22,174.0149,142.5164
6607.627,1,15,164.9064,-123.159
6607.627,2,1,468.3711,60.74902
6607.627,2,3,101.4424,79.02832
6607.627,2,5,232.9687,19.7666
6607.627,2,4,-51.26464,-113.4346
6607.627,2,10,114.5058,-0.5654373
6607.627,2,14,38.81639,150.1309
6607.627,2,16,158.1806,21.9541
6607.627,2,17,224.0888,179.7383
6607.627,2,15,-332.4238,29
6607.627,2,19,-203.0137,66.02832
6607.627,2,22,38.43163,64.97168
6607.627,0,-1,142.0627,32.1018
6607.644,1,1,-372.75,63.24
6607.644,1,2,-192.7611,130.56
6607.644,1,4,-219.4597,94.90947
6607.644,1,5,-215.7099,-8.160004
6607.644,1,6,-230.5606,23.12
6607.644,1,7,103.04,49.93219
6607.644,1,9,223.0389,64.0133
6607.644,1,10,157.9409,281.6213
6607.644,1,8,-68.70937,48.28
6607.644,1,22,177.1372,142.4119
6607.644,1,15,168.585,-121.8226
6607.644,2,1,468.7128,60.2876
6607.644,2,3,104.8432,79.28467
6607.644,2,5,235.7031,18.86084
6607.644,2,4,-49.43603,-113.144
6607.644,2,10,117.2744,-0.8559647
6607.644,2,14,39.56835,150.7119
6607.644,2,16,160.4194,22.14209
6607.644,2,17,226.7036,178.5762
6607.644,2,15,-331.4325,29
6607.644,2,19,-200.7236,66.28467
6607.644,2,22,41.13182,64.71533
6607.644,0,-1,146.4608,30.15083
6607.661,1,1,-372.75,63.24
6607.661,1,2,-190.1115,130.56
6607.661,1,4,-217.1413,94.69498
6607.661,1,5,-213.3566,-8.160004
6607.661,1,6,-228.033,23.12
6607.661,1,7,105.4281,49.75156
6607.661,1,9,225.6885,64.92771
6607.661,1,10,160.1024,280.6391
6607.661,1,8,-66.47812,48.28
6607.661,1,22,180.1704,142.3103
6607.661,1,15,172.1585,-120.5244
6607.661,2,1,469.0449,59.83936
6607.661,2,3,108.147,79.53369
6607.661,2,5,238.3593,17.98096
6607.661,2,4,-47.65966,-112.8618
6607.661,2,10,119.9639,-1.138191
6607.661,2,14,40.29882,151.2764
6607.661,2,16,162.5942,22.32471
6607.661,2,17,229.2436,177.4473
6607.661,2,15,-330.4697,29
6607.661,2,19,-198.499,66.53369
6607.661,2,22,43.75488,64.46631
6607.661,0,-1,150.7332,28.25559
6607.678,1,1,-372.75,63.24
6607.678,1,2,-187.306,130.56
6607.678,1,4,-214.6865,94.46787
6607.678,1,5,-210.8649,-8.160004
6607.678,1,6,-225.3567,23.12
6607.678,1,7,107.9567,49.56031
6607.678,1,9,228.494,65.89592
6607.678,1,10,162.3911,279.5992
6607.678,1,8,-64.11562,48.28
6607.678,1,22,183.3819,142.2027
6607.678,1,15,175.9422,-119.1497
6607.678,2,1,469.3965,59.36475
6607.678,2,3,111.645,79.79736
6607.678,2,5,241.1718,17.04931
6607.678,2,4,-45.7788,-112.563
6607.678,2,10,122.8115,-1.437019
6607.678,2,14,41.07225,151.874
6607.678,2,16,164.8969,22.51807
6607.678,2,17,231.9331,176.252
6607.678,2,15,-329.4501,29
6607.678,2,19,-196.1435,66.79736
6607.678,2,22,46.53222,64.20264
6607.678,0,-1,155.2569,26.24887
6607.695,1,1,-372.75,63.24
6607.695,1,2,-184.6564,130.56
6607.695,1,4,-212.3681,94.25338
6607.695,1,5,-208.5116,-8.160004
6607.695,1,6,-222.8291,23.12
6607.695,1,7,110.3448,49.37969
6607.695,1,9,231.1436,66.81033
6607.695,1,10,164.5526,278.6171
6607.695,1,8,-61.88437,48.28
6607.695,1,22,186.415,142.1011
6607.695,1,15,179.5156,-117.8515
6607.695,2,1,469.7285,58.9165
6607.695,2,3,114.9487,80.04639
6607.695,2,5,243.8281,16.16943
6607.695,2,4,-44.00243,-112.2808
6607.695,2,10,125.501,-1.719246
6607.695,2,14,41.80272,152.4385
6607.695,2,16,167.0718,22.70068
6607.695,2,17,234.4731,175.123
6607.695,2,15,-328.4873,29
6607.695,2,19,-193.9189,67.04639
6607.695,2,22,49.15527,63.95361
6607.695,0,-1,159.5293,24.35364
6607.711,1,1,-372.75,63.24
6607.711,1,2,-182.0068,130.56
6607.711,1,4,-210.0497,94.03889
6607.711,1,5,-206.1584,-8.160004
6607.711,1,6,-220.3016,23.12
6607.711,1,7,112.733,49.19906
6607.711,1,9,233.7932,67.72475
6607.711,1,10,166.7141,277.6349
6607.711,1,8,-59.65312,48.28
6607.711,1,22,189.4481,141.9995
6607.711,1,15,183.0891,-116.5533
6607.711,2,1,470.0605,58.46826
6607.711,2,3,118.2524,80.29541
6607.711,2,5,246.4844,15.28955
6607.711,2,4,-42.22606,-111.9985
6607.711,2,10,128.1904,-2.001472
6607.711,2,14,42.53319,153.0029
6607.711,2,16,169.2465,22.8833
6607.711,2,17,237.0131,173.9941
6607.711,2,15,-327.5243,29
6607.711,2,19,-191.6943,67.29541
6607.711,2,22,51.77831,63.70459
6607.711,0,-1,163.8017,22.4584
6607.728,1,1,-372.75,63.24
6607.728,1,2,-179.3572,130.56
6607.728,1,4,-207.7313,93.82439
6607.728,1,5,-203.8051,-8.160004
6607.728,1,6,-217.774,23.12
6607.728,1,7,115.1211,49.01844
6607.728,1,9,236.4428,68.63916
6607.728,1,10,168.8757,276.6528
6607.728,1,8,-57.42187,48.28
6607.728,1,22,192.4812,141.8979
6607.728,1,15,186.6626,-115.255
6607.728,2,1,470.3925,58.02002
6607.728,2,3,121.5561,80.54443
6607.728,2,5,249.1406,14.40966
6607.728,2,4,-40.4497,-111.7163
6607.728,2,10,130.8799,-2.283699
6607.728,2,14,43.26366,153.5674
6607.728,2,16,171.4213,23.06592
6607.728,2,17,239.5532,172.8652
6607.728,2,15,-326.5615,29
6607.728,2,19,-189.4697,67.54443
6607.728,2,22,54.40135,63.45557
6607.728,0,-1,168.0741,20.56317
6607.745,1,1,-372.75,63.24
6607.745,1,2,-176.7076,130.56
6607.745,1,4,-205.4129,93.6099
6607.745,1,5,-201.4518,-8.160004
6607.745,1,6,-215.2464,23.12
6607.745,1,7,117.5093,48.83781
6607.745,1,9,239.0924,69.55357
6607.745,1,10,171.0372,275.6706
6607.745,1,8,-55.19062,48.28
6607.745,1,22,195.5143,141.7963
6607.745,1,15,190.2361,-113.9568
6607.745,2,1,470.7245,57.57178
6607.745,2,3,124.8598,80.79346
6607.745,2,5,251.7968,13.52978
6607.745,2,4,-38.67333,-111.4341
6607.745,2,10,133.5693,-2.565926
6607.745,2,14,43.99413,154.1318
6607.745,2,16,173.5962,23.24854
6607.745,2,17,242.0932,171.7363
6607.745,2,15,-325.5985,29
6607.745,2,19,-187.2451,67.79346
6607.745,2,22,57.02441,63.20654
6607.745,0,-1,172.3466,18.66793
6607.762,1,1,-372.75,63.24
6607.762,1,2,-173.9801,130.56
6607.762,1,4,-203.0263,93.3891
6607.762,1,5,-199.0293,-8.160004
6607.762,1,6,-212.6445,23.12
6607.762,1,7,119.9676,48.65187
6607.762,1,9,241.8199,70.49488
6607.762,1,10,173.2623,274.6596
6607.762,1,8,-52.89375,48.28
6607.762,1,22,198.6366,141.6917
6607.762,1,15,193.9147,-112.6203
6607.762,2,1,471.0663,57.11035
6607.762,2,3,128.2607,81.0498
6607.762,2,5,254.5312,12.62402
6607.762,2,4,-36.84472,-111.1436
6607.762,2,10,136.3379,-2.856453
6607.762,2,14,44.74609,154.7129
6607.762,2,16,175.8349,23.43652
6607.762,2,17,244.708,170.5742
6607.762,2,15,-324.6074,29
6607.762,2,19,-184.955,68.0498
6607.762,2,22,59.72459,62.9502
6607.762,0,-1,176.7446,16.71696
6607.778,1,1,-372.75,63.24
6607.778,1,2,-171.3304,130.56
6607.778,1,4,-200.7079,93.17461
6607.778,1,5,-196.6761,-8.160004
6607.778,1,6,-210.1169,23.12
6607.778,1,7,122.3558,48.47125
6607.778,1,9,244.4695,71.40929
6607.778,1,10,175.4238,273.6774
6607.778,1,8,-50.66249,48.28
6607.778,1,22,201.6697,141.5901
6607.778,1,15,197.4882,-111.3221
6607.778,2,1,471.3983,56.66211
6607.778,2,3,131.5644,81.29883
6607.778,2,5,257.1874,11.74414
6607.778,2,4,-35.06835,-110.8613
6607.778,2,10,139.0273,-3.13868
6607.778,2,14,45.47655,155.2773
6607.778,2,16,178.0097,23.61914
6607.778,2,17,247.248,169.4453
6607.778,2,15,-323.6444,29
6607.778,2,19,-182.7304,68.29883
6607.778,2,22,62.34764,62.70117
6607.778,0,-1,181.017,14.82172
6607.795,1,1,-372.75,63.24
6607.795,1,2,-168.6808,130.56
6607.795,1,4,-198.3895,92.96011
6607.795,1,5,-194.3228,-8.160004
6607.795,1,6,-207.5893,23.12
6607.795,1,7,124.7439,48.29063
6607.795,1,9,247.1191,72.32371
6607.795,1,10,177.5854,272.6953
6607.795,1,8,-48.43124,48.28
6607.795,1,22,204.7028,141.4885
6607.795,1,15,201.0617,-110.0239
6607.795,2,1,471.7305,56.21387
6607.795,2,3,134.8681,81.54785
6607.795,2,5,259.8437,10.86426
6607.795,2,4,-33.29199,-110.5791
6607.795,2,10,141.7168,-3.420906
6607.795,2,14,46.20702,155.8418
6607.795,2,16,180.1845,23.80176
6607.795,2,17,249.788,168.3164
6607.795,2,15,-322.6816,29
6607.795,2,19,-180.5058,68.54785
6607.795,2,22,64.9707,62.45215
6607.795,0,-1,185.2894,12.92648
6607.812,1,1,-372.75,63.24
6607.812,1,2,-166.0313,130.56
6607.812,1,4,-196.0711,92.74562
6607.812,1,5,-191.9695,-8.160004
6607.812,1,6,-205.0617,23.12
6607.812,1,7,127.132,48.11
6607.812,1,9,249.7688,73.23812
6607.812,1,10,179.7469,271.7131
6607.812,1,8,-46.2,48.28
6607.812,1,22,207.7359,141.3869
6607.812,1,15,204.6351,-108.7256
6607.812,2,1,472.0625,55.76563
6607.812,2,3,138.1718,81.79688
6607.812,2,5,262.4999,9.984375
6607.812,2,4,-31.51562,-110.2969
6607.812,2,10,144.4063,-3.703133
6607.812,2,14,46.93749,156.4063
6607.812,2,16,182.3593,23.98438
6607.812,2,17,252.3281,167.1875
6607.812,2,15,-321.7187,29
6607.812,2,19,-178.2812,68.79688
6607.812,2,22,67.59374,62.20313
6607.812,0,-1,189.5618,11.03125
6607.829,1,1,-372.75,63.24
6607.829,1,2,-163.3037,130.56
6607.829,1,4,-193.6845,92.52483
6607.829,1,5,-189.547,-8.160004
6607.829,1,6,-202.4598,23.12
6607.829,1,7,129.5904,47.92406
6607.829,1,9,252.4963,74.17944
6607.829,1,10,181.972,270.7021
6607.829,1,8,-43.90312,48.28
6607.829,1,22,210.8582,141.2823
6607.829,1,15,208.3137,-107.3892
6607.829,2,1,472.4042,55.3042
6607.829,2,3,141.5727,82.05322
6607.829,2,5,265.2343,9.078613
6607.829,2,4,-29.687,-110.0063
6607.829,2,10,147.1748,-3.99366
6607.829,2,14,47.68945,156.9873
6607.829,2,16,184.5981,24.17236
6607.829,2,17,254.9429,166.0254
6607.829,2,15,-320.7275,29
6607.829,2,19,-175.9912,69.05322
6607.829,2,22,70.29392,61.94678
6607.829,0,-1,193.9599,9.080276
6607.846,1,1,-372.75,63.24
6607.846,1,2,-160.5762,130.56
6607.846,1,4,-191.2979,92.30402
6607.846,1,5,-187.1246,-8.160004
6607.846,1,6,-199.8578,23.12
6607.846,1,7,132.0488,47.73812
6607.846,1,9,255.2238,75.12074
6607.846,1,10,184.1971,269.6911
6607.846,1,8,-41.60625,48.28
6607.846,1,22,213.9805,141.1777
6607.846,1,15,211.9923,-106.0528
6607.846,2,1,472.7461,54.84277
6607.846,2,3,144.9736,82.30957
6607.846,2,5,267.9687,8.172852
6607.846,2,4,-27.85839,-109.7158
6607.846,2,10,149.9434,-4.284187
6607.846,2,14,48.44139,157.5684
6607.846,2,16,186.8369,24.36035
6607.846,2,17,257.5576,164.8633
6607.846,2,15,-319.7362,29
6607.846,2,19,-173.7011,69.30957
6607.846,2,22,72.99413,61.69043
6607.846,0,-1,198.358,7.129303
6607.863,1,1,-372.75,63.24
6607.863,1,2,-157.8486,130.56
6607.863,1,4,-188.9113,92.08322
6607.863,1,5,-184.7021,-8.160004
6607.863,1,6,-197.2559,23.12
6607.863,1,7,134.5071,47.55219
6607.863,1,9,257.9514,76.06205
6607.863,1,10,186.4222,268.68
6607.863,1,8,-39.30937,48.28
6607.863,1,22,217.1029,141.0731
6607.863,1,15,215.6709,-104.7163
6607.863,2,1,473.0879,54.38135
6607.863,2,3,148.3745,82.56592
6607.863,2,5,270.7031,7.26709
6607.863,2,4,-26.02978,-109.4253
6607.863,2,10,152.7119,-4.574715
6607.863,2,14,49.19335,158.1494
6607.863,2,16,189.0757,24.54834
6607.863,2,17,260.1723,163.7012
6607.863,2,15,-318.7451,29
6607.863,2,19,-171.4111,69.56592
6607.863,2,22,75.69433,61.43408
6607.863,0,-1,202.7561,5.178326
6607.879,1,1,-372.75,63.24
6607.879,1,2,-155.199,130.56
6607.879,1,4,-186.5929,91.86873
6607.879,1,5,-182.3488,-8.160004
6607.879,1,6,-194.7283,23.12
6607.879,1,7,136.8953,47.37156
6607.879,1,9,260.601,76.97646
6607.879,1,10,188.5837,267.6979
6607.879,1,8,-37.07812,48.28
6607.879,1,22,220.136,140.9715
6607.879,1,15,219.2444,-103.4181
6607.879,2,1,473.4199,53.93311
6607.879,2,3,151.6782,82.81494
6607.879,2,5,273.3593,6.387207
6607.879,2,4,-24.25341,-109.1431
6607.879,2,10,155.4013,-4.856941
6607.879,2,14,49.92382,158.7139
6607.879,2,16,191.2504,24.73096
6607.879,2,17,262.7124,162.5723
6607.879,2,15,-317.7822,29
6607.879,2,19,-169.1865,69.81494
6607.879,2,22,78.31736,61.18506
6607.879,0,-1,207.0285,3.283089
6607.896,1,1,-372.75,63.24
6607.896,1,2,-152.5494,130.56
6607.896,1,4,-184.2745,91.65424
6607.896,1,5,-179.9955,-8.160004
6607.896,1,6,-192.2007,23.12
6607.896,1,7,139.2834,47.19094
6607.896,1,9,263.2506,77.89088
6607.896,1,10,190.7452,266.7157
6607.896,1,8,-34.84687,48.28
6607.896,1,22,223.1691,140.8699
6607.896,1,15,222.8179,-102.1199
6607.896,2,1,473.752,53.48486
6607.896,2,3,154.9819,83.06396
6607.896,2,5,276.0156,5.507324
6607.896,2,4,-22.47705,-108.8608
6607.896,2,10,158.0908,-5.139168
6607.896,2,14,50.65429,159.2783
6607.896,2,16,193.4252,24.91357
6607.896,2,17,265.2523,161.4434
6607.896,2,15,-316.8193,29
6607.896,2,19,-166.9619,70.06396
6607.896,2,22,80.94041,60.93604
6607.896,0,-1,211.3009,1.387856
6607.913,1,1,-372.75,63.24
6607.913,1,2,-149.8998,130.56
6607.913,1,4,-181.9561,91.43974
6607.913,1,5,-177.6423,-8.160004
6607.913,1,6,-189.6731,23.12
6607.913,1,7,141.6715,47.01031
6607.913,1,9,265.9002,78.80529
6607.913,1,10,192.9067,265.7336
6607.913,1,8,-32.61562,48.28
6607.913,1,22,226.2022,140.7683
6607.913,1,15,226.3914,-100.8216
6607.913,2,1,474.084,53.03662
6607.913,2,3,158.2856,83.31299
6607.913,2,5,278.6718,4.627441
6607.913,2,4,-20.70068,-108.5786
6607.913,2,10,160.7802,-5.421394
6607.913,2,14,51.38476,159.8428
6607.913,2,16,195.6001,25.09619
6607.913,2,17,267.7924,160.3145
6607.913,2,15,-315.8564,29
6607.913,2,19,-164.7373,70.31299
6607.913,2,22,83.56347,60.68701
6607.913,0,-1,215.5733,-0.5073776
6607.929,1,1,-372.75,63.24
6607.929,1,2,-147.2502,130.56
6607.929,1,4,-179.6376,91.22525
6607.929,1,5,-175.289,-8.160004
6607.929,1,6,-187.1456,23.12
6607.929,1,7,144.0597,46.82969
6607.929,1,9,268.5498,79.7197
6607.929,1,10,195.0683,264.7514
6607.929,1,8,-30.38437,48.28
6607.929,1,22,229.2353,140.6667
6607.929,1,15,229.9648,-99.52338
6607.929,2,1,474.416,52.58838
6607.929,2,3,161.5893,83.56201
6607.929,2,5,281.3281,3.747559
6607.929,2,4,-18.92431,-108.2964
6607.929,2,10,163.4697,-5.703621
6607.929,2,14,52.11523,160.4072
6607.929,2,16,197.7748,25.27881
6607.929,2,17,270.3325,159.1855
6607.929,2,15,-314.8935,29
6607.929,2,19,-162.5127,70.56201
6607.929,2,22,86.1865,60.43799
6607.929,0,-1,219.8457,-2.402611
6607.946,1,1,-372.75,63.24
6607.946,1,2,-144.6006,130.56
6607.946,1,4,-177.3193,91.01077
6607.946,1,5,-172.9357,-8.160004
6607.946,1,6,-184.618,23.12
6607.946,1,7,146.4478,46.64906
6607.946,1,9,271.1994,80.63412
6607.946,1,10,197.2298,263.7693
6607.946,1,8,-28.15312,48.28
6607.946,1,22,232.2684,140.5651
6607.946,1,15,233.5383,-98.22513
6607.946,2,1,474.748,52.14014
6607.946,2,3,164.893,83.81104
6607.946,2,5,283.9843,2.867676
6607.946,2,4,-17.14795,-108.0142
6607.946,2,10,166.1591,-5.985847
6607.946,2,14,52.8457,160.9717
6607.946,2,16,199.9497,25.46143
6607.946,2,17,272.8725,158.0566
6607.946,2,15,-313.9307,29
6607.946,2,19,-160.288,70.81104
6607.946,2,22,88.80955,60.18896
6607.946,0,-1,224.1181,-4.297844
6607.962,1,1,-372.75,63.24
6607.962,1,2,-141.951,130.56
6607.962,1,4,-175.0009,90.79627
6607.962,1,5,-170.5824,-8.160004
6607.962,1,6,-182.0904,23.12
6607.962,1,7,148.836,46.46844
6607.962,1,9,273.849,81.54854
6607.962,1,10,199.3913,262.7871
6607.962,1,8,-25.92187,48.28
6607.962,1,22,235.3015,140.4635
6607.962,1,15,237.1118,-96.9269
6607.962,2,1,475.08,51.69189
6607.962,2,3,168.1968,84.06006
6607.962,2,5,286.6406,1.987793
6607.962,2,4,-15.37158,-107.7319
6607.962,2,10,168.8486,-6.268074
6607.962,2,14,53.57616,161.5361
6607.962,2,16,202.1245,25.64404
6607.962,2,17,275.4126,156.9277
6607.962,2,15,-312.9677,29
6607.962,2,19,-158.0634,71.06006
6607.962,2,22,91.43261,59.93994
6607.962,0,-1,228.3905,-6.193085
6607.979,1,1,-372.75,63.24
6607.979,1,2,-139.2234,130.56
6607.979,1,4,-172.6142,90.57547
6607.979,1,5,-168.16,-8.160004
6607.979,1,6,-179.4885,23.12
6607.979,1,7,151.2943,46.2825
6607.979,1,9,276.5765,82.48985
6607.979,1,10,201.6164,261.7761
6607.979,1,8,-23.625,48.28
6607.979,1,22,238.4238,140.3589
6607.979,1,15,240.7904,-95.59047
6607.979,2,1,475.4219,51.23047
6607.979,2,3,171.5976,84.31641
6607.979,2,5,289.3749,1.082031
6607.979,2,4,-13.54296,-107.4414
6607.979,2,10,171.6172,-6.558601
6607.979,2,14,54.32812,162.1172
6607.979,2,16,204.3632,25.83203
6607.979,2,17,278.0273,155.7656
6607.979,2,15,-311.9766,29
6607.979,2,19,-155.7734,71.31641
6607.979,2,22,94.13279,59.68359
6607.979,0,-1,232.7886,-8.144058
6607.997,1,1,-372.75,63.24
6607.997,1,2,-136.4959,130.56
6607.997,1,4,-170.2276,90.35467
6607.997,1,5,-165.7375,-8.160004
6607.997,1,6,-176.8865,23.12
6607.997,1,7,153.7527,46.09656
6607.997,1,9,279.3041,83.43115
6607.997,1,10,203.8415,260.7651
6607.997,1,8,-21.32812,48.28
6607.997,1,22,241.5461,140.2543
6607.997,1,15,244.469,-94.25404
6607.997,2,1,475.7636,50.76904
6607.997,2,3,174.9985,84.57275
6607.997,2,5,292.1093,0.1762695
6607.997,2,4,-11.71435,-107.1509
6607.997,2,10,174.3857,-6.849129
6607.997,2,14,55.08007,162.6982
6607.997,2,16,206.602,26.02002
6607.997,2,17,280.6421,154.6035
6607.997,2,15,-310.9853,29
6607.997,2,19,-153.4834,71.57275
6607.997,2,22,96.83298,59.42725
6607.997,0,-1,237.1867,-10.09503
6608.014,1,1,-372.75,63.24
6608.014,1,2,-133.7684,130.56
6608.014,1,4,-167.841,90.13387
6608.014,1,5,-163.315,-8.160004
6608.014,1,6,-174.2846,23.12
6608.014,1,7,156.2111,45.91063
6608.014,1,9,282.0316,84.37246
6608.014,1,10,206.0666,259.754
6608.014,1,8,-19.03125,48.28
6608.014,1,22,244.6684,140.1497
6608.014,1,15,248.1476,-92.91762
6608.014,2,1,476.1054,50.30762
6608.014,2,3,178.3994,84.8291
6608.014,2,5,294.8437,-0.7294922
6608.014,2,4,-9.885739,-106.8604
6608.014,2,10,177.1543,-7.139656
6608.014,2,14,55.83202,163.2793
6608.014,2,16,208.8408,26.20801
6608.014,2,17,283.2568,153.4414
6608.014,2,15,-309.9941,29
6608.014,2,19,-151.1933,71.8291
6608.014,2,22,99.5332,59.1709
6608.014,0,-1,241.5848,-12.04601
6608.031,1,1,-372.75,63.24
6608.031,1,2,-131.0408,130.56
6608.031,1,4,-165.4545,89.91306
6608.031,1,5,-160.8925,-8.160004
6608.031,1,6,-171.6827,23.12
6608.031,1,7,158.6694,45.72469
6608.031,1,9,284.7592,85.31377
6608.031,1,10,208.2917,258.743
6608.031,1,8,-16.73438,48.28
6608.031,1,22,247.7908,140.0452
6608.031,1,15,251.8262,-91.58119
6608.031,2,1,476.4473,49.84619
6608.031,2,3,181.8003,85.08545
6608.031,2,5,297.578,-1.635254
6608.031,2,4,-8.057128,-106.5698
6608.031,2,10,179.9228,-7.430183
6608.031,2,14,56.58398,163.8604
6608.031,2,16,211.0795,26.39599
6608.031,2,17,285.8716,152.2793
6608.031,2,15,-309.0029,29
6608.031,2,19,-148.9033,72.08545
6608.031,2,22,102.2334,58.91455
6608.031,0,-1,245.9828,-13.99699
6608.047,1,1,-372.75,63.24
6608.047,1,2,-128.3912,130.56
6608.047,1,4,-163.1361,89.69857
6608.047,1,5,-158.5392,-8.160004
6608.047,1,6,-169.1551,23.12
6608.047,1,7,161.0576,45.54406
6608.047,1,9,287.4088,86.22818
6608.047,1,10,210.4532,257.7608
6608.047,1,8,-14.50312,48.28
6608.047,1,22,250.8239,139.9435
6608.047,1,15,255.3997,-90.28296
6608.047,2,1,476.7793,49.39795
6608.047,2,3,185.104,85.33447
6608.047,2,5,300.2343,-2.515137
6608.047,2,4,-6.28076,-106.2876
6608.047,2,10,182.6123,-7.71241
6608.047,2,14,57.31443,164.4248
6608.047,2,16,213.2544,26.57861
6608.047,2,17,288.4115,151.1504
6608.047,2,15,-308.04,29
6608.047,2,19,-146.6787,72.33447
6608.047,2,22,104.8564,58.66553
6608.047,0,-1,250.2552,-15.89222
6608.064,1,1,-372.75,63.24
6608.064,1,2,-125.7416,130.56
6608.064,1,4,-160.8176,89.48409
6608.064,1,5,-156.186,-8.160004
6608.064,1,6,-166.6275,23.12
6608.064,1,7,163.4457,45.36344
6608.064,1,9,290.0584,87.1426
6608.064,1,10,212.6147,256.7787
6608.064,1,8,-12.27188,48.28
6608.064,1,22,253.8569,139.8419
6608.064,1,15,258.9732,-88.98471
6608.064,2,1,477.1113,48.94971
6608.064,2,3,188.4077,85.5835
6608.064,2,5,302.8906,-3.39502
6608.064,2,4,-4.504393,-106.0054
6608.064,2,10,185.3017,-7.994637
6608.064,2,14,58.04491,164.9893
6608.064,2,16,215.4292,26.76123
6608.064,2,17,290.9516,150.0215
6608.064,2,15,-307.0771,29
6608.064,2,19,-144.4541,72.5835
6608.064,2,22,107.4795,58.4165
6608.064,0,-1,254.5276,-17.78745
6608.081,1,1,-372.75,63.24
6608.081,1,2,-123.092,130.56
6608.081,1,4,-158.4992,89.26959
6608.081,1,5,-153.8327,-8.160004
6608.081,1,6,-164.0999,23.12
6608.081,1,7,165.8338,45.18281
6608.081,1,9,292.708,88.05701
6608.081,1,10,214.7762,255.7966
6608.081,1,8,-10.04062,48.28
6608.081,1,22,256.8901,139.7403
6608.081,1,15,262.5466,-87.68646
6608.081,2,1,477.4434,48.50146
6608.081,2,3,191.7114,85.83252
6608.081,2,5,305.5468,-4.274902
6608.081,2,4,-2.728026,-105.7231
6608.081,2,10,187.9912,-8.276863
6608.081,2,14,58.77537,165.5537
6608.081,2,16,217.6039,26.94384
6608.081,2,17,293.4917,148.8926
6608.081,2,15,-306.1143,29
6608.081,2,19,-142.2294,72.83252
6608.081,2,22,110.1025,58.16748
6608.081,0,-1,258.8001,-19.68269
6608.098,1,1,-372.75,63.24
6608.098,1,2,-120.3644,130.56
6608.098,1,4,-156.1126,89.04879
6608.098,1,5,-151.4102,-8.160004
6608.098,1,6,-161.498,23.12
6608.098,1,7,168.2922,44.99688
6608.098,1,9,295.4356,88.99832
6608.098,1,10,217.0014,254.7855
6608.098,1,8,-7.74375,48.28
6608.098,1,22,260.0124,139.6357
6608.098,1,15,266.2252,-86.35004
6608.098,2,1,477.7851,48.04004
6608.098,2,3,195.1123,86.08887
6608.098,2,5,308.2812,-5.180672
6608.098,2,4,-0.8994133,-105.4326
6608.098,2,10,190.7598,-8.56739
6608.098,2,14,59.52732,166.1348
6608.098,2,16,219.8427,27.13184
6608.098,2,17,296.1064,147.7305
6608.098,2,15,-305.123,29
6608.098,2,19,-139.9394,73.08887
6608.098,2,22,112.8027,57.91113
6608.098,0,-1,263.1982,-21.63367
6608.114,1,1,-372.75,63.24
6608.114,1,2,-117.7148,130.56
6608.114,1,4,-153.7942,88.8343
6608.114,1,5,-149.0569,-8.160004
6608.114,1,6,-158.9704,23.12
6608.114,1,7,170.6804,44.81625
6608.114,1,9,298.0852,89.91273
6608.114,1,10,219.1629,253.8034
6608.114,1,8,-5.5125,48.28
6608.114,1,22,263.0455,139.5341
6608.114,1,15,269.7987,-85.05179
6608.114,2,1,478.1171,47.5918
